id,uni,item,response
a1a11,encwv,6,1
a1a11,encwv,7,2
a1a11,encwv,8,5
a1a11,encwv,9,2
c4e7c,encwv,1,1
c4e7c,encwv,2,2
c4e7c,encwv,3,2
c4e7c,encwv,4,1
c4e7c,encwv,5,3
c4e7c,encwv,6,2
c4e7c,encwv,7,2
c4e7c,encwv,8,4
c4e7c,encwv,9,3
ea314,encwv,1,3
ea314,encwv,2,2
ea314,encwv,3,1
ea314,encwv,4,1
ea314,encwv,5,4
ea314,encwv,6,3
ea314,encwv,7,2
ea314,encwv,8,2
ea314,encwv,9,2
9e5c9,encwv,1,2
9e5c9,encwv,2,3
9e5c9,encwv,3,1
9e5c9,encwv,4,5
9e5c9,encwv,5,4
9e5c9,encwv,6,2
9e5c9,encwv,7,1
9e5c9,encwv,8,5
9e5c9,encwv,9,1
7550f,encwv,1,1
7550f,encwv,2,3
7550f,encwv,3,2
7550f,encwv,4,4
7550f,encwv,5,2
7550f,encwv,6,1
7550f,encwv,7,1
7550f,encwv,8,3
7550f,encwv,9,1
29852,encwv,1,2
29852,encwv,2,4
29852,encwv,3,1
29852,encwv,4,5
29852,encwv,5,3
29852,encwv,6,2
29852,encwv,7,1
29852,encwv,8,5
29852,encwv,9,2
cc5c8,encwv,1,2
cc5c8,encwv,2,1
cc5c8,encwv,3,2
cc5c8,encwv,4,2
cc5c8,encwv,5,5
cc5c8,encwv,6,2
cc5c8,encwv,7,4
cc5c8,encwv,8,5
cc5c8,encwv,9,2
c3ebd,encwv,1,2
c3ebd,encwv,2,5
c3ebd,encwv,3,4
c3ebd,encwv,4,5
c3ebd,encwv,5,5
c3ebd,encwv,6,2
c3ebd,encwv,7,1
c3ebd,encwv,8,5
c3ebd,encwv,9,3
fce0f,encwv,1,1
fce0f,encwv,2,3
fce0f,encwv,3,1
fce0f,encwv,4,4
fce0f,encwv,5,4
fce0f,encwv,6,2
fce0f,encwv,7,2
fce0f,encwv,8,4
fce0f,encwv,9,3
27300,encwv,1,1
27300,encwv,2,1
27300,encwv,3,1
27300,encwv,4,3
27300,encwv,5,2
27300,encwv,6,1
27300,encwv,7,1
27300,encwv,8,4
27300,encwv,9,1
be15a,encwv,1,1
be15a,encwv,2,3
be15a,encwv,3,1
be15a,encwv,4,3
be15a,encwv,5,4
be15a,encwv,6,2
be15a,encwv,7,2
be15a,encwv,8,4
be15a,encwv,9,2
12603,encwv,1,1
12603,encwv,2,3
12603,encwv,3,2
12603,encwv,4,3
12603,encwv,5,3
12603,encwv,6,1
12603,encwv,7,3
12603,encwv,8,4
12603,encwv,9,3
df604,encwv,1,4
df604,encwv,2,5
df604,encwv,3,1
df604,encwv,4,4
df604,encwv,5,4
df604,encwv,6,3
df604,encwv,7,1
df604,encwv,8,5
df604,encwv,9,1
98328,encwv,1,1
98328,encwv,2,1
98328,encwv,3,1
98328,encwv,4,2
98328,encwv,5,3
98328,encwv,6,1
98328,encwv,7,2
98328,encwv,8,2
98328,encwv,9,2
fde17,encwv,1,1
fde17,encwv,2,4
fde17,encwv,3,3
fde17,encwv,4,4
fde17,encwv,5,4
fde17,encwv,6,4
fde17,encwv,7,4
fde17,encwv,8,4
fde17,encwv,9,4
e0466,encwv,1,1
e0466,encwv,2,4
e0466,encwv,3,1
e0466,encwv,4,4
e0466,encwv,5,3
e0466,encwv,6,1
e0466,encwv,7,2
e0466,encwv,8,5
e0466,encwv,9,2
b3665,encwv,1,1
b3665,encwv,2,3
b3665,encwv,3,1
b3665,encwv,4,3
b3665,encwv,5,2
b3665,encwv,6,1
b3665,encwv,7,2
b3665,encwv,8,2
b3665,encwv,9,2
15883,encwv,1,1
15883,encwv,2,2
15883,encwv,3,1
15883,encwv,4,1
15883,encwv,5,4
15883,encwv,6,3
15883,encwv,7,1
15883,encwv,8,4
15883,encwv,9,2
3b273,encwv,1,1
3b273,encwv,2,5
3b273,encwv,3,1
3b273,encwv,4,5
3b273,encwv,5,5
3b273,encwv,6,2
3b273,encwv,7,1
3b273,encwv,8,5
3b273,encwv,9,3
934c7,encwv,1,1
934c7,encwv,2,3
934c7,encwv,3,1
934c7,encwv,4,5
934c7,encwv,5,3
934c7,encwv,6,1
934c7,encwv,7,1
934c7,encwv,8,4
934c7,encwv,9,1
cf7f1,encwv,1,2
cf7f1,encwv,2,4
cf7f1,encwv,3,2
cf7f1,encwv,4,4
cf7f1,encwv,5,4
cf7f1,encwv,6,2
cf7f1,encwv,7,1
cf7f1,encwv,8,4
cf7f1,encwv,9,1
2edf3,encwv,1,2
2edf3,encwv,2,4
2edf3,encwv,3,3
2edf3,encwv,4,4
2edf3,encwv,5,4
2edf3,encwv,6,4
2edf3,encwv,7,2
2edf3,encwv,8,3
2edf3,encwv,9,3
98eac,encwv,1,2
98eac,encwv,2,4
98eac,encwv,3,2
98eac,encwv,4,4
98eac,encwv,5,4
98eac,encwv,6,2
98eac,encwv,7,2
98eac,encwv,8,4
98eac,encwv,9,2
03f30,encwv,1,2
03f30,encwv,2,2
03f30,encwv,3,3
03f30,encwv,4,5
03f30,encwv,5,5
03f30,encwv,6,1
03f30,encwv,7,2
03f30,encwv,8,4
03f30,encwv,9,2
3724a,encwv,1,2
3724a,encwv,2,5
3724a,encwv,3,1
3724a,encwv,4,5
3724a,encwv,5,5
3724a,encwv,6,2
3724a,encwv,7,1
3724a,encwv,8,5
3724a,encwv,9,1
bd6bc,encwv,1,2
bd6bc,encwv,2,2
bd6bc,encwv,3,2
bd6bc,encwv,4,3
bd6bc,encwv,5,4
bd6bc,encwv,6,3
bd6bc,encwv,7,2
bd6bc,encwv,8,4
bd6bc,encwv,9,2
60a1a,encwv,1,1
60a1a,encwv,2,2
60a1a,encwv,3,1
60a1a,encwv,4,2
60a1a,encwv,5,3
60a1a,encwv,6,1
60a1a,encwv,7,1
60a1a,encwv,8,4
60a1a,encwv,9,2
e3096,encwv,1,3
e3096,encwv,2,5
e3096,encwv,3,2
e3096,encwv,4,5
e3096,encwv,5,5
e3096,encwv,6,3
e3096,encwv,7,3
e3096,encwv,8,5
e3096,encwv,9,2
e463d,encwv,1,1
e463d,encwv,2,4
e463d,encwv,3,1
e463d,encwv,4,4
e463d,encwv,5,3
e463d,encwv,6,1
e463d,encwv,7,2
e463d,encwv,8,4
e463d,encwv,9,2
fec53,encwv,1,3
fec53,encwv,2,5
fec53,encwv,3,4
fec53,encwv,4,4
fec53,encwv,5,5
fec53,encwv,6,5
fec53,encwv,7,5
fec53,encwv,8,5
fec53,encwv,9,5
4f5e3,encwv,1,3
4f5e3,encwv,2,5
4f5e3,encwv,3,3
4f5e3,encwv,4,5
4f5e3,encwv,5,4
4f5e3,encwv,6,4
4f5e3,encwv,7,3
4f5e3,encwv,8,5
4f5e3,encwv,9,4
90def,encwv,1,4
90def,encwv,2,4
90def,encwv,3,3
90def,encwv,4,5
90def,encwv,5,5
90def,encwv,6,3
90def,encwv,7,2
90def,encwv,8,5
90def,encwv,9,2
5d00c,encwv,1,1
5d00c,encwv,2,2
5d00c,encwv,3,1
5d00c,encwv,4,3
5d00c,encwv,5,3
5d00c,encwv,6,1
5d00c,encwv,7,1
5d00c,encwv,8,4
5d00c,encwv,9,1
56bb0,encwv,1,1
56bb0,encwv,2,4
56bb0,encwv,3,1
56bb0,encwv,4,4
56bb0,encwv,5,4
56bb0,encwv,6,1
56bb0,encwv,7,2
56bb0,encwv,8,4
56bb0,encwv,9,1
447f1,encwv,1,1
447f1,encwv,2,5
447f1,encwv,3,4
447f1,encwv,4,4
447f1,encwv,5,4
447f1,encwv,6,4
447f1,encwv,7,3
447f1,encwv,8,5
447f1,encwv,9,4
cae58,encwv,1,1
cae58,encwv,2,5
cae58,encwv,3,2
cae58,encwv,4,5
cae58,encwv,5,5
cae58,encwv,6,2
cae58,encwv,7,3
cae58,encwv,8,5
cae58,encwv,9,1
eb9f4,encwv,1,3
eb9f4,encwv,2,4
eb9f4,encwv,3,2
eb9f4,encwv,4,5
eb9f4,encwv,5,5
eb9f4,encwv,6,2
eb9f4,encwv,7,2
eb9f4,encwv,8,5
eb9f4,encwv,9,4
7dee1,encwv,1,1
7dee1,encwv,2,5
7dee1,encwv,3,1
7dee1,encwv,4,5
7dee1,encwv,5,1
7dee1,encwv,6,1
7dee1,encwv,7,1
7dee1,encwv,8,4
7dee1,encwv,9,1
d1328,encwv,1,1
d1328,encwv,2,3
d1328,encwv,3,1
d1328,encwv,4,3
d1328,encwv,5,3
d1328,encwv,6,2
d1328,encwv,7,3
d1328,encwv,8,4
d1328,encwv,9,2
1e73c,encwv,1,1
1e73c,encwv,2,3
1e73c,encwv,3,1
1e73c,encwv,4,3
1e73c,encwv,5,3
1e73c,encwv,6,2
1e73c,encwv,7,2
1e73c,encwv,8,4
1e73c,encwv,9,2
10529,encwv,1,1
10529,encwv,2,3
10529,encwv,3,1
10529,encwv,4,4
10529,encwv,5,3
10529,encwv,6,2
10529,encwv,7,4
10529,encwv,8,4
10529,encwv,9,3
de7fe,encwv,1,1
de7fe,encwv,2,5
de7fe,encwv,3,3
de7fe,encwv,4,5
de7fe,encwv,5,3
de7fe,encwv,6,2
de7fe,encwv,7,2
de7fe,encwv,8,5
de7fe,encwv,9,2
4b3ff,encwv,1,1
4b3ff,encwv,2,2
4b3ff,encwv,3,1
4b3ff,encwv,4,4
4b3ff,encwv,5,4
4b3ff,encwv,6,2
4b3ff,encwv,7,3
4b3ff,encwv,8,5
4b3ff,encwv,9,3
bfeb8,encwv,1,3
bfeb8,encwv,2,4
bfeb8,encwv,3,4
bfeb8,encwv,4,5
bfeb8,encwv,5,5
bfeb8,encwv,6,2
bfeb8,encwv,7,4
bfeb8,encwv,8,5
bfeb8,encwv,9,1
df7ad,encwv,1,2
df7ad,encwv,2,3
df7ad,encwv,3,1
df7ad,encwv,4,4
df7ad,encwv,5,5
df7ad,encwv,6,2
df7ad,encwv,7,1
df7ad,encwv,8,5
df7ad,encwv,9,1
a0a83,encwv,1,4
a0a83,encwv,2,4
a0a83,encwv,3,4
a0a83,encwv,4,4
a0a83,encwv,5,4
a0a83,encwv,6,3
a0a83,encwv,7,2
a0a83,encwv,8,5
a0a83,encwv,9,4
97c99,encwv,1,1
97c99,encwv,2,4
97c99,encwv,3,2
97c99,encwv,4,4
97c99,encwv,5,4
97c99,encwv,6,1
97c99,encwv,7,3
97c99,encwv,8,5
97c99,encwv,9,2
8290a,encwv,1,1
8290a,encwv,2,4
8290a,encwv,3,3
8290a,encwv,4,4
8290a,encwv,5,5
8290a,encwv,6,2
8290a,encwv,7,2
8290a,encwv,8,5
8290a,encwv,9,2
a2c64,encwv,1,4
a2c64,encwv,2,5
a2c64,encwv,3,3
a2c64,encwv,4,5
a2c64,encwv,5,5
a2c64,encwv,6,4
a2c64,encwv,7,4
a2c64,encwv,8,5
a2c64,encwv,9,3
a3c12,encwv,1,3
a3c12,encwv,2,5
a3c12,encwv,3,5
a3c12,encwv,4,5
a3c12,encwv,5,5
a3c12,encwv,6,5
a3c12,encwv,7,3
a3c12,encwv,8,5
a3c12,encwv,9,3
5e423,encwv,1,1
5e423,encwv,2,1
5e423,encwv,3,1
5e423,encwv,4,1
5e423,encwv,5,3
5e423,encwv,6,1
5e423,encwv,7,1
5e423,encwv,8,3
5e423,encwv,9,1
79a2b,encwv,1,1
79a2b,encwv,2,2
79a2b,encwv,3,1
79a2b,encwv,4,4
79a2b,encwv,5,2
79a2b,encwv,6,1
79a2b,encwv,7,2
79a2b,encwv,8,5
79a2b,encwv,9,1
edaac,encwv,1,2
edaac,encwv,2,3
edaac,encwv,3,2
edaac,encwv,4,4
edaac,encwv,5,3
edaac,encwv,6,2
edaac,encwv,7,2
edaac,encwv,8,5
edaac,encwv,9,2
9c313,encwv,1,3
9c313,encwv,2,5
9c313,encwv,3,4
9c313,encwv,4,5
9c313,encwv,5,4
9c313,encwv,6,4
9c313,encwv,7,4
9c313,encwv,8,5
9c313,encwv,9,4
3dda7,encwv,1,1
3dda7,encwv,2,4
3dda7,encwv,3,1
3dda7,encwv,4,5
3dda7,encwv,5,4
3dda7,encwv,6,1
3dda7,encwv,7,1
3dda7,encwv,8,4
3dda7,encwv,9,1
edbb5,encwv,1,3
edbb5,encwv,2,3
edbb5,encwv,3,3
edbb5,encwv,4,3
edbb5,encwv,5,3
edbb5,encwv,6,3
edbb5,encwv,7,4
edbb5,encwv,8,4
edbb5,encwv,9,4
8c273,encwv,1,1
8c273,encwv,2,3
8c273,encwv,3,2
8c273,encwv,4,4
8c273,encwv,5,5
8c273,encwv,6,3
8c273,encwv,7,3
8c273,encwv,8,4
8c273,encwv,9,3
5ec63,encwv,1,3
5ec63,encwv,2,3
5ec63,encwv,3,3
5ec63,encwv,4,4
5ec63,encwv,5,4
5ec63,encwv,6,3
5ec63,encwv,7,4
5ec63,encwv,8,4
5ec63,encwv,9,3
91aa0,encwv,1,2
91aa0,encwv,2,4
91aa0,encwv,3,2
91aa0,encwv,4,3
91aa0,encwv,5,4
91aa0,encwv,6,2
91aa0,encwv,7,2
91aa0,encwv,8,3
91aa0,encwv,9,2
96d84,encwv,1,1
96d84,encwv,2,5
96d84,encwv,3,1
96d84,encwv,4,5
96d84,encwv,5,1
96d84,encwv,6,1
96d84,encwv,7,1
96d84,encwv,8,5
96d84,encwv,9,1
27194,fkjbz,1,3
27194,fkjbz,2,5
27194,fkjbz,3,4
27194,fkjbz,4,5
27194,fkjbz,5,5
27194,fkjbz,6,3
27194,fkjbz,7,3
27194,fkjbz,8,5
27194,fkjbz,9,3
f9d39,fkjbz,1,2
f9d39,fkjbz,2,3
f9d39,fkjbz,3,2
f9d39,fkjbz,4,3
f9d39,fkjbz,5,2
f9d39,fkjbz,6,1
f9d39,fkjbz,7,1
f9d39,fkjbz,8,4
f9d39,fkjbz,9,1
5f428,fkjbz,1,1
5f428,fkjbz,2,2
5f428,fkjbz,3,1
5f428,fkjbz,4,3
5f428,fkjbz,5,4
5f428,fkjbz,6,3
5f428,fkjbz,7,5
5f428,fkjbz,8,4
5f428,fkjbz,9,1
93394,fkjbz,1,1
93394,fkjbz,2,1
93394,fkjbz,3,1
93394,fkjbz,4,2
93394,fkjbz,5,1
93394,fkjbz,6,1
93394,fkjbz,7,2
93394,fkjbz,8,4
93394,fkjbz,9,1
9bde7,fkjbz,1,1
9bde7,fkjbz,2,2
9bde7,fkjbz,3,2
9bde7,fkjbz,4,3
9bde7,fkjbz,5,4
9bde7,fkjbz,6,2
9bde7,fkjbz,7,2
9bde7,fkjbz,8,4
9bde7,fkjbz,9,1
2e4bf,fkjbz,1,2
2e4bf,fkjbz,2,4
2e4bf,fkjbz,3,1
2e4bf,fkjbz,4,4
2e4bf,fkjbz,5,4
2e4bf,fkjbz,6,2
2e4bf,fkjbz,7,1
2e4bf,fkjbz,8,5
2e4bf,fkjbz,9,1
1646d,fkjbz,1,1
1646d,fkjbz,2,3
1646d,fkjbz,3,1
1646d,fkjbz,4,3
1646d,fkjbz,5,3
1646d,fkjbz,6,2
1646d,fkjbz,7,1
1646d,fkjbz,8,3
1646d,fkjbz,9,1
2f47e,fkjbz,1,2
2f47e,fkjbz,2,4
2f47e,fkjbz,3,3
2f47e,fkjbz,4,4
2f47e,fkjbz,5,4
2f47e,fkjbz,6,2
2f47e,fkjbz,7,1
2f47e,fkjbz,8,4
2f47e,fkjbz,9,3
90f5d,fkjbz,1,3
90f5d,fkjbz,2,5
90f5d,fkjbz,3,3
90f5d,fkjbz,4,5
90f5d,fkjbz,5,4
90f5d,fkjbz,6,2
90f5d,fkjbz,7,3
90f5d,fkjbz,8,5
90f5d,fkjbz,9,2
a2672,fkjbz,1,1
a2672,fkjbz,2,3
a2672,fkjbz,3,1
a2672,fkjbz,4,4
a2672,fkjbz,5,2
a2672,fkjbz,6,1
a2672,fkjbz,7,2
a2672,fkjbz,8,5
a2672,fkjbz,9,1
58774,fkjbz,1,1
58774,fkjbz,2,1
58774,fkjbz,3,1
58774,fkjbz,4,1
58774,fkjbz,5,1
58774,fkjbz,6,1
58774,fkjbz,7,1
58774,fkjbz,8,2
58774,fkjbz,9,1
f2593,fkjbz,1,2
f2593,fkjbz,2,2
f2593,fkjbz,3,1
f2593,fkjbz,4,3
f2593,fkjbz,5,2
f2593,fkjbz,6,1
f2593,fkjbz,7,1
f2593,fkjbz,8,3
f2593,fkjbz,9,2
581cb,fkjbz,1,1
581cb,fkjbz,2,1
581cb,fkjbz,3,1
581cb,fkjbz,4,1
581cb,fkjbz,5,1
581cb,fkjbz,6,1
581cb,fkjbz,7,2
581cb,fkjbz,8,2
581cb,fkjbz,9,1
dae37,fkjbz,1,1
dae37,fkjbz,2,1
dae37,fkjbz,3,1
dae37,fkjbz,4,1
dae37,fkjbz,5,1
dae37,fkjbz,6,1
dae37,fkjbz,7,1
dae37,fkjbz,8,1
dae37,fkjbz,9,1
1272a,fkjbz,1,1
1272a,fkjbz,2,3
1272a,fkjbz,3,1
1272a,fkjbz,4,2
1272a,fkjbz,5,2
1272a,fkjbz,6,1
1272a,fkjbz,7,1
1272a,fkjbz,8,3
1272a,fkjbz,9,1
b3284,fkjbz,1,3
b3284,fkjbz,2,4
b3284,fkjbz,3,1
b3284,fkjbz,4,4
b3284,fkjbz,5,4
b3284,fkjbz,6,1
b3284,fkjbz,7,1
b3284,fkjbz,8,5
b3284,fkjbz,9,2
b3830,fkjbz,1,1
b3830,fkjbz,2,3
b3830,fkjbz,3,1
b3830,fkjbz,4,3
b3830,fkjbz,5,2
b3830,fkjbz,6,1
b3830,fkjbz,7,1
b3830,fkjbz,8,3
b3830,fkjbz,9,1
8b45e,fkjbz,1,3
8b45e,fkjbz,2,4
8b45e,fkjbz,3,1
8b45e,fkjbz,4,4
8b45e,fkjbz,5,3
8b45e,fkjbz,6,1
8b45e,fkjbz,7,2
8b45e,fkjbz,8,5
8b45e,fkjbz,9,2
50adf,fkjbz,1,1
50adf,fkjbz,2,4
50adf,fkjbz,3,1
50adf,fkjbz,4,4
50adf,fkjbz,5,2
50adf,fkjbz,6,1
50adf,fkjbz,7,1
50adf,fkjbz,8,4
50adf,fkjbz,9,1
0b70d,fkjbz,1,1
0b70d,fkjbz,2,5
0b70d,fkjbz,3,2
0b70d,fkjbz,4,5
0b70d,fkjbz,5,3
0b70d,fkjbz,6,1
0b70d,fkjbz,7,1
0b70d,fkjbz,8,5
0b70d,fkjbz,9,1
ea971,fkjbz,1,1
ea971,fkjbz,2,3
ea971,fkjbz,3,1
ea971,fkjbz,4,3
ea971,fkjbz,5,2
ea971,fkjbz,6,1
ea971,fkjbz,7,1
ea971,fkjbz,8,2
ea971,fkjbz,9,1
19500,fkjbz,1,2
19500,fkjbz,2,2
19500,fkjbz,3,2
19500,fkjbz,4,4
19500,fkjbz,5,2
19500,fkjbz,6,1
19500,fkjbz,7,1
19500,fkjbz,8,5
19500,fkjbz,9,2
9a695,fkjbz,1,1
9a695,fkjbz,2,3
9a695,fkjbz,3,1
9a695,fkjbz,4,3
9a695,fkjbz,5,2
9a695,fkjbz,6,1
9a695,fkjbz,7,2
9a695,fkjbz,8,4
9a695,fkjbz,9,1
b52b5,fkjbz,1,1
b52b5,fkjbz,2,4
b52b5,fkjbz,3,3
b52b5,fkjbz,4,4
b52b5,fkjbz,5,2
b52b5,fkjbz,6,2
b52b5,fkjbz,7,1
b52b5,fkjbz,8,5
b52b5,fkjbz,9,1
bf924,fkjbz,1,1
bf924,fkjbz,2,1
bf924,fkjbz,3,1
bf924,fkjbz,4,1
bf924,fkjbz,5,1
bf924,fkjbz,6,1
bf924,fkjbz,7,1
bf924,fkjbz,8,1
bf924,fkjbz,9,1
84866,fkjbz,1,2
84866,fkjbz,2,1
84866,fkjbz,3,1
84866,fkjbz,4,4
84866,fkjbz,5,4
84866,fkjbz,6,3
84866,fkjbz,7,3
84866,fkjbz,8,5
84866,fkjbz,9,3
c21f3,fkjbz,1,1
c21f3,fkjbz,2,1
c21f3,fkjbz,3,1
c21f3,fkjbz,4,1
c21f3,fkjbz,5,1
c21f3,fkjbz,6,1
c21f3,fkjbz,7,1
c21f3,fkjbz,8,1
c21f3,fkjbz,9,1
09cac,fkjbz,1,1
09cac,fkjbz,2,2
09cac,fkjbz,3,1
09cac,fkjbz,4,2
09cac,fkjbz,5,1
09cac,fkjbz,6,1
09cac,fkjbz,7,1
09cac,fkjbz,8,2
09cac,fkjbz,9,1
52c06,fkjbz,1,3
52c06,fkjbz,2,3
52c06,fkjbz,3,2
52c06,fkjbz,4,3
52c06,fkjbz,5,3
52c06,fkjbz,6,1
52c06,fkjbz,7,1
52c06,fkjbz,8,3
52c06,fkjbz,9,1
3f0dc,fkjbz,1,2
3f0dc,fkjbz,2,4
3f0dc,fkjbz,3,2
3f0dc,fkjbz,4,4
3f0dc,fkjbz,5,3
3f0dc,fkjbz,6,1
3f0dc,fkjbz,7,2
3f0dc,fkjbz,8,5
3f0dc,fkjbz,9,1
5f75b,fkjbz,1,3
5f75b,fkjbz,2,4
5f75b,fkjbz,3,3
5f75b,fkjbz,4,5
5f75b,fkjbz,5,3
5f75b,fkjbz,6,4
5f75b,fkjbz,7,3
5f75b,fkjbz,8,5
5f75b,fkjbz,9,4
0c083,fkjbz,1,1
0c083,fkjbz,2,2
0c083,fkjbz,3,2
0c083,fkjbz,4,3
0c083,fkjbz,5,4
0c083,fkjbz,6,3
0c083,fkjbz,7,2
0c083,fkjbz,8,4
0c083,fkjbz,9,1
e6208,fkjbz,1,2
e6208,fkjbz,2,3
e6208,fkjbz,3,2
e6208,fkjbz,4,4
e6208,fkjbz,5,3
e6208,fkjbz,6,2
e6208,fkjbz,7,1
e6208,fkjbz,8,3
e6208,fkjbz,9,3
396c0,fkjbz,1,1
396c0,fkjbz,2,2
396c0,fkjbz,3,2
396c0,fkjbz,4,4
396c0,fkjbz,5,3
396c0,fkjbz,6,1
396c0,fkjbz,7,1
396c0,fkjbz,8,4
396c0,fkjbz,9,1
3eceb,fkjbz,1,2
3eceb,fkjbz,2,5
3eceb,fkjbz,3,3
3eceb,fkjbz,4,5
3eceb,fkjbz,5,3
3eceb,fkjbz,6,1
3eceb,fkjbz,7,1
3eceb,fkjbz,8,1
3eceb,fkjbz,9,3
7ee02,fkjbz,1,1
7ee02,fkjbz,2,3
7ee02,fkjbz,3,3
7ee02,fkjbz,4,4
7ee02,fkjbz,5,4
7ee02,fkjbz,6,2
7ee02,fkjbz,7,1
7ee02,fkjbz,8,4
7ee02,fkjbz,9,2
fe57e,fkjbz,1,1
fe57e,fkjbz,2,3
fe57e,fkjbz,3,1
fe57e,fkjbz,4,4
fe57e,fkjbz,5,3
fe57e,fkjbz,6,1
fe57e,fkjbz,7,1
fe57e,fkjbz,8,4
fe57e,fkjbz,9,1
68e9d,fkjbz,1,1
68e9d,fkjbz,2,2
68e9d,fkjbz,3,1
68e9d,fkjbz,4,3
68e9d,fkjbz,5,2
68e9d,fkjbz,6,2
68e9d,fkjbz,7,1
68e9d,fkjbz,8,2
68e9d,fkjbz,9,2
3f0f9,fkjbz,1,1
3f0f9,fkjbz,2,1
3f0f9,fkjbz,3,1
3f0f9,fkjbz,4,2
3f0f9,fkjbz,5,1
3f0f9,fkjbz,6,1
3f0f9,fkjbz,7,1
3f0f9,fkjbz,8,2
3f0f9,fkjbz,9,1
d3003,fkjbz,1,2
d3003,fkjbz,2,4
d3003,fkjbz,3,2
d3003,fkjbz,4,4
d3003,fkjbz,5,4
d3003,fkjbz,6,2
d3003,fkjbz,7,1
d3003,fkjbz,8,4
d3003,fkjbz,9,1
69a41,fkjbz,1,1
69a41,fkjbz,2,2
69a41,fkjbz,3,1
69a41,fkjbz,4,3
69a41,fkjbz,5,2
69a41,fkjbz,6,1
69a41,fkjbz,7,1
69a41,fkjbz,8,2
69a41,fkjbz,9,1
6ba8c,fkjbz,1,3
6ba8c,fkjbz,2,4
6ba8c,fkjbz,3,4
6ba8c,fkjbz,4,3
6ba8c,fkjbz,5,2
6ba8c,fkjbz,6,1
6ba8c,fkjbz,7,2
6ba8c,fkjbz,8,5
6ba8c,fkjbz,9,3
c83c0,fkjbz,1,1
c83c0,fkjbz,2,3
c83c0,fkjbz,3,1
c83c0,fkjbz,4,3
c83c0,fkjbz,5,1
c83c0,fkjbz,6,1
c83c0,fkjbz,7,1
c83c0,fkjbz,8,3
c83c0,fkjbz,9,1
dd4fa,fkjbz,1,3
dd4fa,fkjbz,2,3
dd4fa,fkjbz,3,3
dd4fa,fkjbz,4,3
dd4fa,fkjbz,5,3
dd4fa,fkjbz,6,2
dd4fa,fkjbz,7,3
dd4fa,fkjbz,8,4
dd4fa,fkjbz,9,2
75699,fkjbz,1,2
75699,fkjbz,2,4
75699,fkjbz,3,4
75699,fkjbz,4,3
75699,fkjbz,5,1
75699,fkjbz,6,1
75699,fkjbz,7,2
75699,fkjbz,8,4
75699,fkjbz,9,2
8cd27,fkjbz,1,3
8cd27,fkjbz,2,3
8cd27,fkjbz,3,4
8cd27,fkjbz,4,5
8cd27,fkjbz,5,3
8cd27,fkjbz,6,3
8cd27,fkjbz,7,2
8cd27,fkjbz,8,5
8cd27,fkjbz,9,3
cef4a,fkjbz,1,1
cef4a,fkjbz,2,2
cef4a,fkjbz,3,1
cef4a,fkjbz,4,3
cef4a,fkjbz,5,3
cef4a,fkjbz,6,2
cef4a,fkjbz,7,1
cef4a,fkjbz,8,4
cef4a,fkjbz,9,2
96de2,fkjbz,1,1
96de2,fkjbz,2,1
96de2,fkjbz,3,1
96de2,fkjbz,4,1
96de2,fkjbz,5,3
96de2,fkjbz,6,2
96de2,fkjbz,7,1
96de2,fkjbz,8,3
96de2,fkjbz,9,2
ef9b6,fkjbz,1,3
ef9b6,fkjbz,2,4
ef9b6,fkjbz,3,3
ef9b6,fkjbz,4,2
ef9b6,fkjbz,5,4
ef9b6,fkjbz,6,3
ef9b6,fkjbz,7,4
ef9b6,fkjbz,8,3
ef9b6,fkjbz,9,3
fae95,fkjbz,1,1
fae95,fkjbz,2,2
fae95,fkjbz,3,1
fae95,fkjbz,4,4
fae95,fkjbz,5,2
fae95,fkjbz,6,1
fae95,fkjbz,7,2
fae95,fkjbz,8,3
fae95,fkjbz,9,1
1ed30,fkjbz,1,1
1ed30,fkjbz,2,2
1ed30,fkjbz,3,2
1ed30,fkjbz,4,1
1ed30,fkjbz,5,3
1ed30,fkjbz,6,2
1ed30,fkjbz,7,1
1ed30,fkjbz,8,2
1ed30,fkjbz,9,1
316ae,fkjbz,1,1
316ae,fkjbz,2,2
316ae,fkjbz,3,1
316ae,fkjbz,4,2
316ae,fkjbz,5,2
316ae,fkjbz,6,1
316ae,fkjbz,7,1
316ae,fkjbz,8,4
316ae,fkjbz,9,1
2c87e,fkjbz,1,2
2c87e,fkjbz,2,4
2c87e,fkjbz,3,2
2c87e,fkjbz,4,4
2c87e,fkjbz,5,2
2c87e,fkjbz,6,2
2c87e,fkjbz,7,2
2c87e,fkjbz,8,4
2c87e,fkjbz,9,3
07bad,fkjbz,1,3
07bad,fkjbz,2,4
07bad,fkjbz,3,4
07bad,fkjbz,4,4
07bad,fkjbz,5,4
07bad,fkjbz,6,2
07bad,fkjbz,7,3
07bad,fkjbz,8,5
07bad,fkjbz,9,4
8300f,fkjbz,1,1
8300f,fkjbz,2,3
8300f,fkjbz,3,1
8300f,fkjbz,4,4
8300f,fkjbz,5,2
8300f,fkjbz,6,1
8300f,fkjbz,7,1
8300f,fkjbz,8,3
8300f,fkjbz,9,1
83b56,fkjbz,1,1
83b56,fkjbz,2,1
83b56,fkjbz,3,1
83b56,fkjbz,4,3
83b56,fkjbz,5,1
83b56,fkjbz,6,1
83b56,fkjbz,7,1
83b56,fkjbz,8,3
83b56,fkjbz,9,1
31de3,fkjbz,1,1
31de3,fkjbz,2,1
